month,nino34_sst_c,wtio_sst_c,setio_sst_c
2021-05,27.523177271030985,29.37201773309431,29.748947244739345
2021-06,27.640104772549115,28.274380736100213,29.437900008214108
2021-07,27.053291675521724,27.539061510091603,29.286909411738975
2021-08,26.544292835072817,27.29084118523751,28.520786361627323
2021-09,26.425030042810437,27.628324249543258,28.341775924012424
2021-10,25.90257230455407,28.127054336019423,28.74408545874546
2021-11,25.88492943251641,28.496323831897755,28.743358699396023
2021-12,25.511321616223835,28.352470912168076,28.792514445901553
2022-01,25.65137572849467,28.359915275216647,29.37290689594029
2022-02,25.934514227591077,28.11498668754888,28.823105954551135
2022-03,26.282131813725595,29.024631015232377,29.182780789401264
2022-04,26.782982929085072,29.92307815191866,30.034359232843517
2022-05,26.774261051075356,29.6001711167807,30.056951620536136
2022-06,27.00577420980388,28.3408031845471,29.57421401048965
2022-07,26.60493759076531,27.059266627933443,29.174181281938118
2022-08,25.85647869323213,27.122307575719326,29.00767418976353
2022-09,25.76458129836614,27.399086922474535,28.614769062000313
2022-10,25.863118920461673,27.784199004723728,28.581648473172873
2022-11,25.805501048856115,28.302401566170694,28.576868082566293
2022-12,25.729138851201732,28.361585368934257,28.371128620350344
2023-01,25.801720961733007,28.00444999621099,28.43370642551638
2023-02,26.204255358193244,28.12417317373301,28.17227482791467
2023-03,27.167156168089885,29.156281708641774,28.832866117980327
2023-04,27.958608417647117,30.1278955886191,29.59614069061624
2023-05,28.32376253083488,29.80086897213738,29.666083310953898
2023-06,28.600324723529493,28.579435134429747,29.339774032443685
2023-07,28.329622052656593,27.814480965973672,28.7330847641932
2023-08,28.171419295857067,28.07353307904122,28.1628622680885
2023-09,28.282036852124158,28.370898355520723,27.759550348957777
2023-10,28.314446174731295,28.924451511859875,27.558444040756793
2023-11,28.670730627614493,29.291756825894076,28.35561244823042
2023-12,28.58913318453514,29.323972263621883,28.709198508442405
2024-01,28.29597099810237,29.219819233586808,29.13828277256522
2024-02,28.226296308147326,29.447898846974248,29.645305408759764
2024-03,28.429448652751493,29.85986197489081,29.309718432174485
2024-04,28.608762490032557,30.525293030540414,30.059749688472202
2024-05,28.11444894465528,30.162595953216936,29.849298752868147
2024-06,27.886494405882328,28.938938919342235,29.966141247865966
2024-07,27.41816147549019,28.024323894207665,29.520700537584737
2024-08,26.774842665717873,27.891266577411752,28.525019100864988
2024-09,26.437083721241763,28.290153432524118,28.470994746731414
2024-10,26.359138138203505,28.597849243438425,29.169843688250538
2024-11,26.62913376879075,28.86658658313766,29.565171628242663
2024-12,25.94717232020875,28.021879101725304,28.92918347155283
2025-01,25.71784121748369,27.69272513703988,28.82120483313785
2025-02,26.315775110819377,28.20246565611361,28.75973721755978
2025-03,27.304891933111954,29.23280849773926,29.085423780317303
2025-04,27.63697713480385,30.2061152701644,29.630994867608873
2025-05,27.80337115733714,30.104193902038613,29.739299712179513
2025-06,27.68605167499986,28.821078465152805,29.59589470407433
2025-07,27.174880180423784,27.900824412054504,29.25571733411515
2025-08,26.519392978494707,27.407671356758584,29.00171988044563
2025-09,26.239434590686262,27.712270999738976,28.80336645702131
2025-10,26.19131445777987,27.953203880061643,29.051260012586688
2025-11,26.03146220473866,28.19234654137294,28.90257699800157
2025-12,25.93841981435799,28.42485250208395,29.057621536486227
2026-01,25.922766369544657,28.094155303508717,28.55170623509941
2026-02,26.47351132808125,28.62018945072152,28.475095453014443
2026-03,27.196968470113895,29.23411261272639,29.236045087996043
2026-04,28.241851685784322,30.114076115896726,29.651270242305575
2026-05,28.785719155281505,29.68139232576358,30.000916177142358
2026-06,29.265732516013006,28.639886713651837,29.8107895294926
